business_id,review_count,stars,state
7kalppAJfFqK0UvvHTlHeQ,168,3.5,LA
VfkltVSN0Yhyu0Cgwhml4w,17,3.0,DE
R_5X96OM-b0fF9pZbzzy0g,89,4.5,FL
a27yA-BnleIn36o_FlYwvA,23,4.0,PA
UYDFNziNUAw6F05vXUqGXQ,130,4.0,NJ
wP9W_KYu7qASDfkVZDP87Q,10,3.0,DE
7MncITU5XT_54lBZRNJgtQ,55,3.5,PA
lUxLtVcIKLKhi4lzuGVooA,49,3.0,TN
35GnZKj5t18rDyA1PyQENA,16,3.0,PA
KJScP6bDksIDN329d6s8IQ,226,4.0,FL
yFcUZPDvSDMTj8zISdVEww,13,2.5,IN
SNuTYRfrIRpBwswsXHj1lw,124,3.0,TN
cQrpOysPJFa3B_WEHsNSqQ,85,4.0,LA
TD9NLum024l83vrsGFYFkQ,49,4.0,NJ
ucOBzRHDHSJ456N90WVrBA,20,4.0,ID
oa-BBLO2IQIZFanaCYjhHA,6,3.5,MO
8A0EhF01B4Cia4ViORB6jg,137,4.0,IN
llDN-iJ4lMk_SNVfBXqocw,81,4.0,PA
7O6ee_91pqe67cdAjAXK2g,20,3.0,NJ
eFBvIX6wux0CFkhnBeFcoQ,29,2.5,FL
srgWwzVAYAqmQjL1EXLMKw,63,4.0,NJ
YEa0ztVcdXfelJ4A9eyn2w,66,4.5,LA
T-fj5vSoZN-KSE47jtCA3g,99,3.0,FL
acqDz7WDsCS3WiLxHVceOg,11,3.5,CA
ztZiV-5H_GydDv7Wk4lR3A,19,3.5,NJ
X6sTEsFWj1ZdiuGcUj9uYQ,11,4.0,PA
TZcCug_SOFCwZYOur2Y6Lw,48,2.5,PA
8o2JpAVgjiKfDVjf3CZ3NA,21,4.0,IN
qwXgGFqa9dyL9FCZyQXPhw,25,4.5,NJ
IbpEWG7fEJyYAWQmyTxT1w,42,4.0,PA
i__haYHV2IjIY1Sz0Tx4PQ,29,1.5,TN
XeTkXiKxeOZYlZgNCyC5gg,9,2.5,PA
13yl6DMh-Dei9DwY_UWUuQ,17,4.0,AB
_vUrxNvBzoRmnaeM_vip3Q,55,3.0,LA
Q8xcfg_Fyb8RWH57u7Tw9w,28,3.5,NJ
_1Ep7fi7vCY3J2rz6YGQmw,154,4.0,FL
dtP1I4R6iiCsV_4WUKg0Bw,118,4.0,PA
hzH-LRaip7DuAngTAnthGA,7,2.0,NJ
iOKdzs-arrM9Jv4TKz5M1Q,101,3.5,PA
h6v5Tgs6Wa97_XoureEkGw,168,3.0,FL
_JPXoG7ylTZvfg0D87l3Uw,87,3.5,MO
N_dameoyJSMcm7RVwGeZ7w,17,3.5,PA
HNXpuOxyh9XPm9sM98Ao3A,153,4.0,FL
uJxUDvRd89bHePJOD0-n3g,62,4.0,PA
nM38hshAajw3tNqalMC3YA,15,3.0,PA
5H3vfZUGT3DdODS_tLz2qw,14,4.5,FL
2u5OFr5W2X09hibu1Orhgg,20,5.0,TN
BAv8v-iEDrrlCjvWoY7B3g,56,3.0,PA
dQvQs-dgWy9iXJVkfA8vpg,33,4.0,FL
LmsFBarEMorpSyw2vEwRAA,178,4.5,FL
ApZgrK_HgiR7PUBVsaxZEQ,25,3.0,FL
xyoDbdQs7Cu5JX_MXcNtJg,8,2.5,MO
RfCH2Dt7AmAxnCp8zrYLsA,123,3.5,IN
3PsEqlnwjHomQ_RKORS2lA,47,1.5,IN
QSM7pFSUYnin1_3kAHGotg,9,3.5,AZ
HA_Hks9YjRqz3Yk6JDAaIQ,13,4.5,CA
FaZl3C6vQlxKoagSOfbCLw,9,1.0,LA
msQY4av6Jqr0u0oodARXyQ,19,2.5,PA
oeAigE_xcBijYrULNuqvEw,125,3.5,AZ
xQARL5AiAK1atc_GG06S3g,78,3.5,MO
I3yiknZLxXVIjYp4WmLz2w,73,3.0,CA
6GT2dS-mRNNMPMRPNL-LYg,19,2.0,AZ
NthNU5XEuP_57ZMR8d_Izg,8,4.5,ID
fWYdugISWgqI2849hcBCTg,21,2.5,IN
cUAcZ787QO67GrDMnZNsMQ,8,1.5,LA
EbmrgI8VbCLcDSUhmW2xxQ,6,4.0,FL
nWx1r0RHLun6hBILtuBR3w,108,5.0,IN
mQHjBVIvEll3gOxxDUssNw,27,4.0,TN
TXRBp01bIr60dSGYsu8oxQ,83,3.5,PA
TUCqijHJjzFJhtYhAzzDzQ,189,4.5,FL
TmQRwepw71Z6WBwl-5HPDQ,106,3.5,NV
JGJqPMFUyE_H2j8zOypR8g,5,3.0,IN
Q1XMjgvFFCziS1UrJPMdkg,5,2.5,IN
VOcGcN0bvGU_nzxbJgR5jQ,311,4.5,CA
_ge7t5HAV_lHG6tVhBDHFw,171,2.5,NV
33l2XVp01d8kltTs_UMJ8A,154,4.5,MO
2K5hzQUM64J9gC105P1rXA,36,3.0,FL
As4EQEZlF6DZUOkVk73j1g,29,3.5,PA
JfcqdhFeK3GLSiAIl7A8yw,17,4.0,PA
iKV83dI9jNc5h6L41aaUdw,262,3.5,MO
IZO142RzxDn6xKzRIi5IYw,20,2.0,MO
HMZ60WCIZr1Bi1dJugQF-g,5,5.0,FL
V2Ecy6_w21PBlnntQAmZTQ,73,4.0,TN
Yd8HoVBKEq_wYltirmg19Q,16,2.5,AZ
U7JOA0eMmTUT06evheIxLw,13,2.5,FL
c2sDJFcMv-r5V1d85KUM-w,66,4.0,PA
LGYzaCmNj3_FiG-r8U1-mw,187,4.0,DE
r8yas9MZrbKfHS3n1u12Tg,9,2.5,PA
J0Fa4f3Yfu5VNFfPHBmYqQ,5,1.0,TN
C-HeyK5U6QabMutj6GaG0w,56,3.5,PA
TlvnDLrM4p2udHfeUwL82A,544,4.5,NV
gN12xHVkM1TQTjF7EuJFEw,41,3.5,MO
PAWL8ArUL-I6F-iLtEp1eQ,71,3.5,FL
_s_51Vmq1LVQnGFSa-KfUw,395,3.5,PA
mk9ppY1pFH3UnBnt3G2MWA,46,3.5,PA
aH3xlewNKQk5K4mEko6qQQ,339,4.0,LA
kozPmb9MWFs9HXhQZSVuJA,11,1.0,FL
aFzz6Y6xJrVz5D5EDgpgvg,16,3.5,MO
flOzppGNYSMjTzPT9VKVug,23,4.0,FL
gBtD8nFRqQguhZZAyAvpJA,9,4.0,PA
xWJjVW8-XqswB-5VugAr7w,6,3.0,CA
PHI1WqjhL3_krihL-cAdiA,11,3.0,PA
a8q8Kd7KubA-qHpPAAH81g,226,4.0,AZ
C81SlkhHZZxhabsctJ8c8A,191,3.5,PA
46YjLxRCY_3OFbMfWKXWxw,141,3.5,IN
bamt7SpfNB7axYZu27l-1Q,64,3.5,PA
6WeQL9yADwLxNTtFRfknlw,6,4.0,MO
aPcWKjb2RA1hmoDG5c13gw,5,4.5,PA
XgPaGKEO34UhLtJcaByMxA,10,4.5,ID
hmkm6le38cW0JS045Ym2wA,130,3.0,PA
t81dPFSGJz1ZuaLoP0vp9w,27,3.5,PA
t5n5IBvXYG55xXrq6hga3Q,33,5.0,PA
l7FBZGExDj-U1ROWTwRLCw,65,2.5,NV
7-5eljD7oqIdLYU5_sqpqA,70,3.5,IN
eL2f_NkxW9P4FnJA0b5czQ,34,3.5,PA
do7RbzhHUdz_Dzorg9KnWA,5,3.5,IN
rt-b9ewIBHvlYlNuoCx2cA,18,4.0,DE
OqutmtWhyRttbOfOCryU6Q,18,1.5,TN
hJvw6uua0KFIfBF44Hf2Eg,36,4.5,DE
4EnrhurqLawOwHTV46-0AQ,224,4.0,FL
vtbAuFCR8ugUaajtF_wDEQ,137,3.5,AZ
Mi--y1vN2Bo4tckqhWsEbQ,5,4.5,LA
S-uXuwLZjgWIv4M8tGtpIw,223,4.0,IN
p31mCjSLFdHqytqKnTI0Xw,77,3.0,NJ
ES5KXjymZWpgH6lK6v_RJQ,12,4.0,PA
cxPGh9qmT8yyOrfCPieQpA,166,3.5,FL
njmL9FjAekv4rEFz5mBTWg,26,2.0,FL
6u-XfZNVkwO_xTsPEaOiiw,7,4.5,PA
b1QnW6xZOxVXMeA8r0cVxg,36,2.0,FL
ODiQ6bXwKbGsPHmvdCkFOg,14,3.0,IL
_l0duAuw459mxaaKIv986A,5,1.0,NJ
1OIFLoqN5keAXfIAZHE_YA,25,4.5,PA
GCmOTY94xqPmDtsx46xURQ,21,2.0,AZ
VPzWrRSBRXP-BIo17V6hzQ,25,4.0,NJ
MIjq-rtKsU5Fp7_gNZLYGQ,78,4.0,PA
QtE71QNOzxwf86agxhu9ig,20,4.0,IN
KFCVA-rIntmAcBmUPY2CSg,95,4.5,NJ
kbjbMffGvyjIdJivotkIiw,197,3.0,AZ
ObGjKm_zRPzCbpq1x2jEjA,10,4.0,PA
oEGjLHfQHci0GgSDS361Hg,170,3.5,AZ
kWRyN0Mpt22WcRBL98Qdyg,14,2.5,MO
HxU-aiv_9aqwiqYdXeEj1g,30,2.5,TN
K4s8GGTXYpPCQIVkY3zgPQ,13,5.0,ID
_sOrrftHYAgEi0Y2KV89hw,5,4.5,AZ
1TKidjuR8oyKa6jGFcIiVA,23,1.5,PA
QOn9vTJX7-GH7FW_kZ_oLg,12,4.0,PA
TNj1p4o4P0r16XNAvM2KoQ,36,3.5,NJ
y8X5-aEXL6bwEXLsRQUPBg,25,4.0,AZ
Y5D23yBTmZlxgAHIwLyuJw,9,2.0,AB
HYN1OmliS8T3K3RFeEXzow,54,3.5,NJ
VE9TeBKNZnu33iBzfYMiag,185,4.0,IN
xpxot30FwP55-KHEkZw4eQ,48,1.5,LA
5E7Zk3g6kLsB72J4EX4YkA,266,4.0,PA
CE4huEPSU8-7CRoxqcNfBA,36,4.5,DE
Jf4gYr350rJKNWFqegqH3g,6,3.0,PA
EXONaa9dDEMQcBShzzou1A,12,3.0,AB
yGxg3HxSgHX6d72IrtOczg,19,4.0,NJ
Fgzz8pn5010raijd0ZgbhQ,23,4.0,MO
NVXVLtdgy3kMMr-fPiPTkQ,7,2.5,FL
RYvy3dk3VosOzj6-jf4erA,21,4.0,PA
NevNcFStuuZqNqdPcCUXZg,11,3.5,IL
zh0uAkKDQhcxcNox9k7WmA,82,3.0,AZ
T3qEkRnwtd9s7WXktmUAPg,9,3.5,PA
-ztdG-hhxduK5Cgk6gTTgg,219,4.5,TN
ywBRJjqtj2xIfsWzs8ungg,332,3.5,NV
fc5rutst3H7FkDyfgc5prQ,174,3.5,FL
5k0-j1Nuoj0CrYzuhNqWxg,184,4.0,FL
IoAubn7CpU2rqcURxUo1MA,166,4.5,CA
2yrg5ZIlKufnRpP5GEbPiQ,17,2.0,IL
p3_hiHZiKKmVLbKhyByOzA,21,3.0,PA
ApeEYqrX7UOIOjQln25e7g,17,3.0,MO
jRpK8oG_8QKaPGaaKiCyng,522,4.0,MO
HI1zbZuujFH9yPBKP1GH6g,248,4.5,TN
SxN12oF4s2DXL5W2zfqWEg,125,4.0,ID
SdUH_mgbVsg3s2cWhATHJg,187,4.0,FL
UXOji-MYsS0SL_0ccTjbKQ,42,3.0,PA
iaudGJLrHnFnfN_5Wnm-Og,6,2.0,FL
elFhJ6_M6TrH-jiETBs_9g,24,3.5,PA
7-_M7hkyR6pp9O7L82sDvA,11,3.0,AB
srkfgCUltsNdnlFSEul8Eg,10,2.5,IL
ki0qSHmHNgUjKPRzYDTPow,146,2.5,PA
Hi6woPjgxblo_D-KooGwbw,5,3.5,FL
gU4X8NJCtpX67xcnnYr_9g,30,3.5,PA
pYOQTTWDWDAU6jBgFKEmNQ,75,3.0,PA
0wZJkj-OnZ7Pmublspl7tA,506,4.0,LA
1v7vl3gmrIE4WNiJhEDs9A,34,4.0,FL
LtzoImiPfL2GNSJoXaKeew,48,3.5,NJ
sCd7CNY3gqF4hUXdcWJWOg,41,3.0,TN
XVk7x57tK9YRkVydZl820w,45,4.0,FL
PHSBBJikkEePBfJ5saeLTg,10,3.5,FL
DfubrzYlZxL-Ibjq-KMYCg,13,4.5,NJ
X-dPdw1PluJnT-fpiWrfKw,67,3.5,NJ
ytuZSBHcafIPUJrYQqwm7A,5,3.0,IN
8KjJlBiO_ILI_Fvti_Hmfg,14,2.5,PA
suO_107nxddoUK6J-hK8GQ,62,4.5,PA
ehHQQflMgSUX5T3PFyjBWQ,36,4.0,PA
fIpfYtJrARdR2zaNVgftZQ,96,4.0,MO
B5c-7ndCYi8KhxV0cavDFg,41,4.5,MO
td9N0VThYQpLfnMy9xT9Jw,17,2.5,NJ
sdfN_hdEuPTFdvAcl8FJBw,61,4.0,MO
zrOCaYidShusf0olcMepKQ,18,3.5,NJ
TTEgSB1xYDlWKocPDVD3nA,9,4.0,FL
NbMr4k4jbP2NjxeGfk-PsQ,18,2.0,PA
2vPU40ZWpAfL2e5iAfJmaA,7,4.5,DE
PweJTJsYPalcpft9oql6sw,37,2.0,IN
pgUq1cXmggsU0JUaqSxz0w,47,4.0,LA
bZ0vrAVW6OHni-HtzBQorw,17,2.5,AZ
E_md_vrd3PzloQ1H2F3e1Q,57,2.5,IN
dtTKubvWfqaYbXcHw8cV0Q,64,4.5,PA
d5fAUl4lKaNxGfiXj4Kygg,241,3.5,PA
_Wwe33K98XMNbQN6z4s96A,103,4.0,PA
lXVJLzBNEd5qWuoX1d1okQ,190,3.0,PA
bUmeVelX-ZCPkGPDpr3jzw,81,3.5,PA
8cUZO6oZj7sMMlU_oBaPrQ,207,3.5,AZ
e27K54zXSllxOQwlmWOc0A,20,4.0,FL
zBT8l6b3wE_H541Msvg4Wg,209,4.0,PA
-biTJUlMpAKAzROzhbuOEw,88,3.5,AZ
N0habbksIQ9s9jMBZvPLYg,45,3.0,IN
SmeQYod1yQF4BamES424qQ,5,3.0,AB
8-8HkZNiFvoGx_R4vSHdOg,7,3.0,PA
CLqNKOlBfo5844mng7CZfw,132,3.5,TN
q1Ro7E4wh0SNr8trmuoykQ,26,3.5,NV
D7WsVG8Rwyfj8-UC9u5p9w,11,2.5,PA
M2RjW47j_aL4qvBYcJEYtw,171,4.0,PA
2VGO0CW4dlwH7eZUbvPiQQ,25,5.0,PA
AdJh_RNF4DpeVWcdy9FDiA,35,2.5,PA
uWJiesUyImGEPYYxkZ3Tmw,109,3.0,PA
Eqfks4GEn5dsI4ZGiPrCVQ,557,4.0,AZ
Zjg5nixJ-sTr9B6tsDzClw,153,4.0,PA
LJzWJcPUZl-W240IWHELcw,12,3.5,FL
nU6LmqtSI08VMKIibEQRMA,493,3.5,NV
yR_EfNX8NF_JQTo2LURR4g,440,4.0,AZ
69NuiE4EKHXsvI1aZfFy8Q,6,3.5,NJ
pjSyV8tcqSDNZYS539K0ew,57,4.0,LA
xuQyDl5mGzra4PFzqqGMpQ,8,3.5,IN
m1fxjwh0aMbeL_A7XiOcAg,21,3.0,PA
MGblXmy5R7c8UI-bCoGwWA,67,4.0,ID
w25PPU-Jadddy0Lwy6QOnQ,10,3.0,PA
DBIs8znvD-RUy9rFsKiJUQ,38,4.5,NV
S_EYSW6QoJh8cKlj8BhfFA,241,4.0,FL
bU_L5VNDyj65eBPmHfS1nA,49,4.5,FL
aeFXIzYpWjSdtq5w8iz04g,40,4.5,PA
6cJQb8SEUqti-0S04e9Yow,28,3.0,DE
7AQ-UCLkyamF2Wg41wsw_g,253,3.5,ID
a3PQ88-fMWRU0SKEryDKpg,28,3.0,FL
oaQvTZjPJLN9OmQ8QOzO6A,5,5.0,PA
kLMhzlzK1b5ohWRMJNmwKw,33,2.5,NJ
CLrVFkXQLuXaHA7dJEHZKQ,62,4.0,NV
sV69wy5grX8MAug1gkUKYA,45,3.0,PA
gw_tsYeTXIN25DqqKb1uPQ,85,4.5,AB
Y1pykNVnghzVSW775FjP1w,25,2.5,DE
a5VRcHx0k9TYbHqC1QtjWQ,50,4.0,AB
gSpHvXhhIk-1dMxeeAId0w,39,3.5,PA
-2gDGXUYPigcPbMIDg2eTg,7,4.5,NJ
gwbZhtQiQaS8EPwzpTPnTQ,14,2.0,AB
xJIUkmrN3_x7KYbKKoCPow,27,3.0,NJ
7gXV1qOAPZDR62gB8PGfZQ,36,3.5,IL
gciMEyy9sIcwSMREEvNiXA,358,4.5,AZ
Bk3l4jG0rLvlFLtxnqih0w,110,4.5,IN
nAnlqsDQiAYN2l6Sk1ezEw,15,3.5,IL
gKZuvwFRHcO2Y6XfyWO7lA,61,3.5,PA
5n5Hawi6onpZyK1fozY3bg,15,3.0,FL
SGp9Bg7Y2UCErFMGnbMGWA,150,4.5,IN
O5ILf7Q37ry7udPki6GMig,19,2.0,FL
bAYjBiw9R0srkmqLZI6SdQ,7,2.5,MO
mhhCYSagskopFJNHlV5a9A,30,2.5,PA
tdx972CXnZ1bC80t26s0Mw,24,4.5,MO
oDFl0JFPDywE-ZKS1Fp1XQ,151,4.0,LA
jC98uVsi4j7qacVEV3D8rw,21,4.0,LA
BPCauBeb0Gxk_MP3TnJjhA,9,3.0,AB
L7J8aZmdz_DNhEwFb3QnBQ,115,4.0,AZ
eY-stxAv78DNhu26gdQETA,11,3.5,FL
r57k6QdC2uS7VQIgwwYfaw,14,3.5,IL
fMOUDgXZloaLUmcqSC6TqA,92,3.5,PA
QydFdb5lPP_9cTonneCMuw,7,4.5,MO
oJf3IZloLf_PDeEeZW5nDg,45,4.0,NJ
p3-FsWgkrRlT18Mw5Z1tHg,523,4.5,FL
rOTmrvqRvxiWPKlnuUcL2w,7,2.0,FL
JDIhiL7qjOoXdysO7xxvmg,63,3.0,PA
IppdfayfahhTBhCt3RID3Q,45,4.5,AB
pT9Zvlj2OnprVu6RoPys9g,15,4.5,AZ
aePpEsIT6LzGuNDjS5U0Ag,49,4.0,MO
GR7eQKhHRbVWpzRsCAMfEA,36,4.5,PA
tCs5ieNCe5kKQoicNt_sxQ,29,4.0,TN
FLxLJ4DzXRgsQSUpwe5Q1g,5,4.5,PA
5oSMIhWSvMyZQs57AsNTSA,16,4.0,FL
KzSL2VzyT7bdHd0bhMyanw,56,4.0,PA
y3LlrItb8nrzMYYiqQee3g,79,4.0,PA
fpoy10eejKRpe9DhkUB9wg,14,3.5,PA
XJilSa4Dl_kqDoTnsVPFUA,77,3.0,PA
elSnD7Vuxnlg5_9gTqBqmA,366,3.5,PA
i_Zzv8KVkt4gimf4VOuVwQ,34,3.0,PA
zHVkP8h-0YI5nOnHx9wJSA,20,4.0,NV
9Ue0NTSsStu85mxuv-qMtQ,123,4.0,AZ
3ELkMaVsmKrokHsvJo55KA,6,4.5,NJ
t6wBQeFXRFGqW8HhKJxBLQ,101,3.0,FL
idbdC3hdsJLXT4eHazaAiQ,77,3.5,PA
ZhIpinbCrf0BQKyuHaWGhw,177,4.0,IN
I68BC7ULK1C7rujlbyIgxw,6,3.0,PA
sGJVENUqrRLjHuQ5viEIaw,6,2.5,PA
C-zgOpqD2K0xDJU4ty7zKg,57,4.5,CA
7Y1qihiL77aoMVdR1wO_rA,9,4.0,MO
-_mCgBtlEGbzbTsjnuXm3Q,5,2.0,PA
imGqMr4h8AJRfL0bxL8cCQ,36,4.5,IN
vikJ3jEKEArKFL0ct8ceeA,6,4.5,LA
CLuH6Loxjv5qfQ26ys4RjQ,6,2.0,TN
2V5354fC2KV857JO5H5A4A,13,3.0,PA
K2DO5pvLFjDjVcfnHjn9BA,5,4.5,PA
yjVU8gqIoYmJD0v3Jjzamw,24,3.5,ID
8VhFYV-IZQuzWteF0qWqyg,48,3.5,PA
hO2EgjToDcQi2e0_NnXDLw,5,4.0,IN
ZMPT9sCcErf9roB0rvtBDw,25,3.5,PA
fzKngKvD8BIXTt3ZvmgFvg,87,4.0,MO
DqQpeXvXJBS34E5TYC5p2A,11,3.0,TN
oHp9Hrzw8Pm-MaWZk7ZHNw,13,4.0,PA
N4ZwhNGUFB8fSmbHnQ6nEw,188,4.0,AZ
paxJoGgP8Pw79ODjPC1nUg,12,4.0,PA
zjwIh6CNh3QyshB12HsAoA,60,3.0,FL
whA2TmbaegoFnrTtFZ2i0Q,154,3.5,PA
vdeufYje-p9Xr6gxm0U0vw,24,3.5,LA
dvLSJwmlPAZioS3R5B3Wtw,211,4.0,PA
2VoE7s9YVkEwprZIuwNBHQ,6,4.0,AB
07s3mxO67e8L8k3tFz4oIg,9,1.0,FL
lVWQzwWFxIhJqvafODUzHQ,20,3.5,PA
sT6Dw9qekl4LO2nGUx8V3w,26,3.0,AB
3ibMYVTOzINogrRZHpfRPg,5,5.0,LA
eGPVgQpxV-XjMMsO6-2zuw,5,4.0,NJ
LGOGgAMIqxhuJbycvIwIdA,55,4.0,PA
7c6Lbu9iP0dHVvvJA3ajMg,38,4.5,FL
rz06Vrx_VL3EyP9m2XlzDg,135,3.5,IN
DOfiulOub9hVPBCtiDl9Fw,643,4.0,CA
QjkbZoQd0aZBP9HmBhoNvw,24,3.5,FL
sD5AomoXYaoS7RrzCUumPg,44,4.0,TN
nWe5p-PNN2rD4-b9ap5uiQ,5,2.0,IN
X1cAKstyGPdqJEY1-_rSYA,365,4.5,FL
OsqIvGhSlyhl_eLuVmzHpQ,28,4.0,AB
HTIfW4eRFGioZlCg38cRTQ,12,3.5,NJ
CDdffMTbchbfgutMBAZrdw,62,3.5,PA
6K7hdPntVQWvg5I8UP5HnA,13,3.0,AB
BzUTIP9r911o3VQAHOYizg,32,2.5,FL
8voMje9Zf6Li_FKVha4dLg,173,4.0,NJ
6FJOC5YTJOBeF6fSedqOOA,141,4.0,PA
uF2HWZ3tTq91ZYdpwTWEzw,172,4.0,PA
mrhsGic40zjAgbbjdKedZw,43,3.5,IN
TDcvvysk-Qv-7qwMrVqjkQ,37,3.5,MO
WIicEEmnWe10TYHajblM0Q,29,4.5,PA
SkaESNN9YEMqYT-IRx6Aug,50,2.5,MO
-ib2qJmDKJgH_ZbtSu_HjA,54,4.0,FL
8ZJelsRQaVO8x0ZZpAVpuA,68,2.5,MO
dppcN3xQKkMviTR7fkNwyw,45,4.0,PA
sHUIEFqs6cxXg3CxvuSORA,23,2.5,PA
PH4hMl41I2NgVeZCISUX4w,21,4.0,FL
R_yeoyPn1M4ovzXyyaOWrQ,88,4.0,TN
RC7ASeezSSNADOMotMATbw,15,4.0,FL
eT69uFkxdxdFOEsX-gbUCQ,29,3.5,MO
qHshX9wG_WUyTyV8daTWXA,42,4.0,PA
EqxVp4_9Up1HNgpU2pH3WQ,307,3.5,FL
xpMdiTn2t7Lw46yf_gvTqQ,22,4.0,PA
fp_qDmPIrB2LQezynteJXA,20,2.5,PA
Bx_SUvELcZQk0onj8lDbzQ,32,4.0,IN
nTkJq7iDAcPyoe2zP5NhyA,103,4.5,NJ
BXVCrKiaLq4216LRta03uQ,53,4.0,AB
RIn7AvRv1wBsBvtURxs_jA,6,2.5,FL
9IoOPZso2R0Y56xLvQS5jQ,21,1.5,PA
SJREvh1Go3FeHJd3NweuAA,5,3.0,NJ
nA2NwMhW-lizQqbg9Y6DJg,23,2.5,FL
dRhg8Pwh5-8bYqtt8Zuuzw,281,3.5,LA
WWBP7S2t7I15lGp_OgfA4g,9,3.0,AB
dm0Mxt6KogERnYc27vx_sw,10,2.5,FL
QHiBlO_1_mkk80IrrKqpYw,34,1.5,IN
Okk_HFzwzoZUXFP8QsP6rw,30,3.0,LA
ewItS3JdVDx2d7BnZYvqZQ,14,4.0,PA
SOi_b2_SezhGxml_6_Ym9A,27,2.5,PA
IBD5LblUt1WimSqsbjSGAg,13,2.5,IN
E5cVii7XIUY666eZGTB5rQ,7,4.0,IN
VKf3NlfL7Xl3ivp6YX5n1w,11,2.5,MO
dHfeQWw6Q-NceoILhTKKUQ,12,2.5,PA
weSNKW-G5Ce74lqxDs8vmQ,21,3.5,TN
iTAE3O8HZ2AbMoLOEOP3yQ,26,4.5,NJ
iREp6devfcmlArfUAuWAZw,15,3.0,IN
MySGoNXh1Cod709_ClJbFw,68,2.5,NJ
Oz3zZ7OpFwZ6tDrvTrFWng,49,3.5,IN
nHuB7fg6XbH9v1aLnlf0Zg,148,3.5,IN
i8tZ64fBj0svtBW2Yy7KtQ,13,1.0,TN
mSKpcQhMKADa7frwdBNcgA,5,2.5,PA
oJFEyzqsJeCI0JxcEaQqJQ,29,3.0,IN
EpJ0z58DMdojWLIuhEL2VQ,5,4.0,MO
Pmq_MH_rYKlr75l_9vAB1g,27,4.0,FL
fDPvDKfLflcalAEA_yUiJg,62,3.5,LA
ljCdMyjROr3fvkb8xwrR4Q,5,1.5,IN
RKy85-FSy7ubifr4gAHgjg,108,3.5,AB
T7YVa8mhVZA--iC9jpzvMg,19,3.0,FL
h4xFP51FllJyCReUnzH6Ug,10,3.5,DE
mzAFaxDgKEVhINViBlyWvA,232,4.0,IN
RqgS_YDueb2KgBpaNgGOZQ,199,3.5,IN
68YMbUXLeDo28HmBbFJ1Wg,161,4.0,PA
kmhdRVQDNbXfpjnrycbwyQ,82,4.0,PA
6RKf_WY7TYdgu8WBzxGkNQ,15,3.0,PA
Qomfa_ZfUnsGt4Stch6rVg,57,3.5,TN
Pr-OrQ0-hNPFdp8bVZN6Lg,408,4.0,NV
G7G1QTVugC-jOwYkqs-UKg,11,2.5,LA
VL9BE20eDQVZ4sqQi_1CPw,6,4.5,AB
6XNjz_Nz1UhJl7F0-CkanA,8,2.5,FL
Y_68GeDG1VMcFonuZ916Vg,18,2.0,NJ
C73TRGYqFWr1PbEqzD4S8w,16,5.0,NV
jK14ZI9sfjOsWcPrCOQBcQ,89,4.5,PA
VH2N1ZbEwLsAz4MB57Dq1g,81,4.0,NJ
2m8qCPdzzcPKVeaeyGBnwA,23,1.5,IN
U00LMGWuM4nf9TqxFU1vRw,45,4.5,MO
mjmQXqU9bayL9D11WAwkyA,17,2.0,IN
JXXjN3mw4zKdBTpRtVQKcg,26,3.5,DE
PBXFaKio7FJ-4JehJGh_gg,10,4.5,CA
7heMez8hcojRAmqJJCIbBg,49,4.0,ID
gS3nO3IsYar8IlGg1Y4QFA,22,3.5,NJ
ZHMwj4mU6oE-o6WK4leiSQ,232,3.0,TN
kOjFjbGo04RPeuxPymtdjw,33,4.0,PA
49n_49WxVQCj-h3wxRmJcw,5,3.0,ID
frgOKiI-_KVMP28tqJ0cSg,54,3.5,IN
JJgpU7OlRtqQK0Mgjon-MQ,30,4.0,PA
fyHt1_rluYwNCWeJGf6S5A,70,3.5,PA
B9JHS--5heTPQ149PuLLYQ,12,2.0,FL
6h4niEtD25zwdmR3GJ5HAA,110,2.5,NJ
g8kgX-GnMJ1Z57Et2GB5xg,7,2.5,PA
u9vhzYtXpfyvAOAMnyy-Cw,278,3.5,TN
_xSCB2TZ-s6yTeafRnzK1w,228,3.0,PA
CHAljuBWpKlPV_QWaf6Suw,57,4.0,NJ
nrJ65mZ76K1pLKiCNhLymQ,296,3.5,FL
1ZE2xR_htbkRI74eyqJCAw,25,4.5,TN
bj0RCI6nDYcaJfWQk377Zw,84,3.5,IN
kx_ZY6hYlhfL-R672or8Ng,16,1.0,MO
zI_io7SVTzU9fNOpqcKNdA,7,3.0,NV
81C5xFY3EGL5mhPZD6pynw,15,4.0,PA
4fZpPRE74wBw3WU_8QuV-g,38,2.0,IL
A379uKvV1jDtZR6-foygTg,72,3.0,FL
cmvseNCdevDdxbxlz3KkWw,1008,4.5,FL
Vnagnur1os0ZduOpvDH27A,421,4.0,PA
DhEvpeqHgbtRuiQMWTl0pA,109,3.5,NJ
nCc_-_oc80UjldIM68_YeQ,15,3.0,FL
o69X6XW8QLuluIoGqvtQrA,261,4.0,PA
Y6GUjWlmyOQ3Oyttef59Sw,6,2.5,PA
YS-h8YMuzObjQCmjyLZwiw,5,4.0,AB
7dS75v4eNEZwk2NSe9ZPRQ,10,3.0,ID
Cxfbllnvx54fVfKXoZEtSA,87,4.0,FL
SnRYAUijeWNxfi8IMNGT0A,213,3.5,MO
cuCYFucWMWNiNflwaA_Fbg,105,4.0,NV
